file_name,duration(seconds),call_id,agent_name
95495478270.wav,240,3015,Anthony
92335218041.wav,60,3033,Karen
94879939009.wav,130,3037,Susan
90908411248.wav,314,3020,Paul
97483477576.wav,289,3029,Sandra
98472376719.wav,341,3018,Carol
94923477039.wav,196,3002,Betty
93057828604.wav,134,3018,Paul
90835753409.wav,312,3014,Matthew
98659839742.wav,39,3011,Thomas
99729339990.wav,330,3003,Margaret
91573065430.wav,220,3037,Jessica
99668963040.wav,392,3022,David
90394124878.wav,179,3050,Barbara
92072789773.wav,335,3016,Sandra
95100381723.wav,252,3000,Michelle
94248841080.wav,233,3050,Patricia
93837885033.wav,57,3017,Mary
91662474632.wav,35,3007,Matthew
96574063988.wav,331,3001,Kenneth
93610292586.wav,306,3009,Kevin
97459119458.wav,136,3009,Michelle
93735685587.wav,365,3001,Barbara
96558526643.wav,229,3006,Nancy
97008255866.wav,120,3002,Andrew
97092116518.wav,76,3041,Thomas
95889464836.wav,245,3000,Kevin
94855756034.wav,207,3022,Barbara
92612488354.wav,273,3000,Kimberly
90436289173.wav,228,3048,Andrew
93034244593.wav,10,3030,Joshua
90861401145.wav,300,3018,Thomas
97065182075.wav,269,3020,Dorothy
97163012112.wav,225,3006,Mary
91122255078.wav,227,3032,George
94012663172.wav,104,3043,Sarah
97189785978.wav,182,3001,John
94267385015.wav,99,3016,Daniel
91386913034.wav,269,3038,Nancy
90185884900.wav,278,3007,John
97088586326.wav,309,3030,Barbara
95815138069.wav,302,3045,Lisa
91201308682.wav,73,3043,Donald
98895347720.wav,296,3008,Barbara
94270384176.wav,358,3019,Margaret
91707510673.wav,74,3034,Barbara
95432513008.wav,30,3005,Emily
90867066675.wav,156,3040,Sarah
96375524441.wav,133,3043,Betty
98016329297.wav,274,3027,Steven
99894623762.wav,266,3039,Linda
98424877865.wav,92,3020,Donald
97754139876.wav,257,3038,Jessica
91583752008.wav,213,3014,Jennifer
95356625301.wav,93,3002,Patricia
94155765769.wav,350,3033,Margaret
94512085761.wav,66,3025,Brian
95310258204.wav,360,3010,David
98114426735.wav,375,3035,Mark
96782334992.wav,127,3008,George
91622886120.wav,248,3047,Lisa
98311227891.wav,2,3030,John
92387097622.wav,35,3021,William
94165620556.wav,390,3034,Susan
92692399095.wav,130,3022,Richard
90818476930.wav,384,3040,Patricia
99487312583.wav,194,3035,Kevin
93220552022.wav,259,3027,Kevin
90819642997.wav,11,3008,George
99638101403.wav,359,3017,Barbara
92037503952.wav,118,3041,Melissa
94483227242.wav,147,3012,Emily
92542859635.wav,42,3000,Michelle
94416427139.wav,281,3008,Karen
98016538717.wav,295,3029,Melissa
98191204485.wav,359,3023,Melissa
97784565282.wav,112,3043,Betty
92698155372.wav,331,3023,Betty
91485703866.wav,172,3011,Sandra
94655291091.wav,243,3001,Matthew
96418427251.wav,64,3020,Amanda
96221069782.wav,55,3016,Amanda
93026864794.wav,146,3020,Brian
93728529127.wav,391,3005,Brian
96829758613.wav,245,3048,Amanda
97092332202.wav,236,3030,Nancy
93388897905.wav,399,3033,Carol
90347895903.wav,89,3040,Daniel
93863883576.wav,79,3040,John
90608203934.wav,312,3040,Robert
90049431578.wav,367,3009,Joseph
91482859335.wav,301,3023,Dorothy
90216264808.wav,206,3024,Susan
98714024580.wav,212,3025,Betty
98544488682.wav,262,3024,Lisa
91999876336.wav,167,3042,Donna
97129703615.wav,147,3049,Kevin
94158261444.wav,89,3044,Donald
98228071053.wav,318,3003,Kimberly
96887286479.wav,69,3031,Patricia
