file_name,duration(seconds),call_id,agent_name
94884113320.wav,261,3037,William
91231283058.wav,74,3022,Lisa
96206140636.wav,202,3021,Mark
91615789707.wav,93,3037,Matthew
95137992593.wav,308,3037,William
97325871767.wav,346,3045,Sarah
94513192357.wav,182,3038,David
97144103412.wav,64,3037,John
93897748055.wav,38,3008,Kimberly
97075374807.wav,245,3004,Betty
93510455624.wav,132,3001,Melissa
98284569063.wav,136,3007,Susan
97597045738.wav,220,3047,George
99651283089.wav,245,3050,Ashley
90526310134.wav,219,3013,Jennifer
94211165244.wav,104,3011,Mark
96094117390.wav,70,3009,Lisa
93639592698.wav,256,3014,Richard
96334196982.wav,386,3031,Linda
94927903149.wav,116,3009,Sandra
93854816464.wav,111,3032,Richard
97972322199.wav,261,3020,Susan
94110050820.wav,98,3017,Christopher
96759066923.wav,328,3025,Michelle
99355889988.wav,239,3020,Matthew
94408330866.wav,135,3025,Amanda
94001809535.wav,288,3001,Richard
97482833554.wav,366,3044,Nancy
95341639278.wav,308,3000,Sandra
98540438624.wav,65,3029,Jessica
90992667259.wav,395,3013,Nancy
95183360601.wav,345,3000,Matthew
95490594989.wav,279,3033,Michelle
97310695297.wav,121,3048,Susan
91466493960.wav,125,3009,Steven
98307356082.wav,52,3008,Karen
95932373837.wav,54,3029,Christopher
93920883842.wav,22,3026,John
99596631891.wav,298,3036,William
97913714856.wav,165,3026,Emily
98010581897.wav,129,3029,Christopher
95841860176.wav,292,3002,Melissa
98066831794.wav,176,3005,William
99220931069.wav,227,3004,Margaret
96994591096.wav,399,3001,Dorothy
97318325867.wav,154,3028,Melissa
95831585639.wav,150,3013,Richard
96616493495.wav,165,3021,Melissa
95786094619.wav,221,3041,Christopher
94549292046.wav,200,3027,Donna
97546191524.wav,77,3008,Mark
93823922448.wav,147,3005,Ashley
92748257222.wav,44,3005,Michelle
92030913566.wav,103,3036,Linda
96046384245.wav,399,3009,Amanda
97705550953.wav,149,3012,Emily
98411028453.wav,95,3045,Sarah
96699893530.wav,46,3008,Joshua
92096020737.wav,44,3020,Daniel
95354132353.wav,337,3027,David
98512947014.wav,3,3014,Charles
97118283625.wav,210,3000,Kenneth
98082692212.wav,281,3025,Patricia
92723959044.wav,293,3006,Linda
93112932853.wav,398,3026,Betty
97183537884.wav,306,3009,Christopher
95583524342.wav,246,3007,George
99180263521.wav,240,3023,John
92089395961.wav,242,3022,Brian
96449882182.wav,321,3010,Dorothy
93905070275.wav,277,3005,Donna
99138439170.wav,107,3004,Betty
94983888899.wav,234,3013,Steven
98453370123.wav,83,3044,Mark
94721780199.wav,110,3003,Donna
90749439009.wav,35,3041,Donald
96974477056.wav,53,3035,Carol
95069553997.wav,4,3050,Thomas
94150171050.wav,174,3036,Barbara
93188394029.wav,177,3027,Jessica
90980682685.wav,142,3046,Patricia
94934707822.wav,376,3019,Jennifer
95466198524.wav,84,3019,Donald
95105786307.wav,259,3006,George
93547206783.wav,335,3007,Karen
98155354013.wav,103,3050,Steven
94499440133.wav,253,3007,George
96070722331.wav,205,3000,David
99183369224.wav,387,3035,Melissa
96432894704.wav,48,3038,Robert
99223730833.wav,341,3030,Jennifer
92138271751.wav,37,3018,Kimberly
98723126861.wav,395,3012,Sarah
96724003148.wav,368,3009,Dorothy
94686344464.wav,73,3037,Mary
97799590153.wav,20,3035,Jessica
90895775575.wav,320,3049,Ashley
97635280241.wav,374,3046,Linda
96929500019.wav,35,3041,Paul
92684927356.wav,182,3038,Amanda
95909115684.wav,312,3042,Joseph
97428393134.wav,296,3029,Matthew
93950063959.wav,228,3037,Daniel
96615996446.wav,316,3005,Joseph
95044691193.wav,276,3007,Charles
97556467552.wav,275,3013,Richard
93329091383.wav,286,3023,Donald
96116654242.wav,254,3013,Joshua
93135573495.wav,86,3020,Donna
94909977496.wav,312,3002,Ashley
94677403481.wav,391,3036,Susan
94743395483.wav,240,3004,Kimberly
94405405406.wav,316,3016,Jessica
97659887981.wav,236,3040,Jessica
98007387353.wav,336,3002,Donna
99866039185.wav,353,3029,Elizabeth
99169885203.wav,383,3001,Thomas
90463990349.wav,17,3014,Patricia
92112862976.wav,293,3002,Christopher
95016062977.wav,199,3000,Sarah
90505593744.wav,165,3038,Melissa
99662852605.wav,240,3047,David
