file_name,duration(seconds),call_id,agent_name
98769250232.wav,365,3012,Joseph
94216184834.wav,176,3050,William
93485416808.wav,232,3021,Richard
99956716286.wav,370,3048,Sarah
92991836760.wav,143,3024,Melissa
97702534536.wav,150,3002,Brian
95747583138.wav,214,3019,Andrew
98753126281.wav,115,3049,Jessica
92548331877.wav,114,3021,Joshua
92719358342.wav,123,3002,Kimberly
92081251584.wav,259,3010,Patricia
99434503113.wav,198,3044,Steven
92335955641.wav,58,3048,George
95889626225.wav,12,3002,Mary
92678446180.wav,364,3016,Kimberly
90377833225.wav,342,3015,Linda
99540659019.wav,121,3047,Steven
97950025657.wav,110,3015,Nancy
90759624578.wav,383,3015,Steven
96863298893.wav,186,3003,Margaret
97196305364.wav,111,3023,Anthony
99179482294.wav,70,3023,Amanda
99233060419.wav,96,3041,Christopher
98883274929.wav,285,3028,Lisa
92489435603.wav,46,3032,Mark
96434692475.wav,64,3036,Mary
91910002062.wav,322,3034,Margaret
94047894535.wav,357,3002,John
97040811117.wav,369,3043,Donald
92134894227.wav,315,3026,Amanda
93016764441.wav,323,3013,Dorothy
93377581405.wav,316,3026,Sandra
92953065114.wav,370,3048,Donna
96405288863.wav,93,3026,Steven
91521994543.wav,243,3038,Brian
97722072829.wav,94,3050,George
98823017602.wav,151,3031,Christopher
92365409164.wav,148,3043,Michelle
94448667915.wav,132,3019,Michelle
95665967168.wav,79,3045,Anthony
92543246880.wav,269,3025,Paul
97125837139.wav,89,3006,George
97824019995.wav,100,3017,Barbara
95495885204.wav,264,3028,Lisa
95442966050.wav,219,3009,Christopher
90741135015.wav,330,3001,Thomas
94932246377.wav,239,3025,David
97493348289.wav,26,3003,Barbara
98626285685.wav,160,3006,Jessica
98058625507.wav,244,3022,Kenneth
98947755687.wav,228,3004,Charles
94386056196.wav,92,3034,Robert
92463755423.wav,88,3029,Joseph
98198549446.wav,35,3002,Robert
93161556727.wav,341,3020,Thomas
93940539415.wav,297,3040,Donald
98371267037.wav,188,3021,Charles
93601586798.wav,349,3031,Betty
92997261580.wav,1,3027,Brian
99109231991.wav,129,3040,Joshua
97703953371.wav,33,3003,Susan
93850658168.wav,205,3029,Andrew
98701410374.wav,109,3045,Patricia
92095386016.wav,141,3029,Anthony
96676180835.wav,152,3024,Christopher
91918970537.wav,172,3034,Amanda
91828337177.wav,333,3005,Dorothy
