file_name,duration(seconds),call_id,agent_name
95105421594.wav,351,3023,Paul
92290671785.wav,339,3006,Kenneth
97757331336.wav,60,3027,Kevin
93855854049.wav,395,3035,Mary
97736104293.wav,329,3050,Mark
95543811697.wav,229,3004,Richard
93012448129.wav,66,3015,Andrew
95530226945.wav,113,3005,Joshua
93519984260.wav,341,3014,Karen
96849929468.wav,24,3032,Thomas
98756588986.wav,130,3048,William
95350856841.wav,246,3041,John
91325791785.wav,396,3020,Melissa
97229904605.wav,52,3012,Brian
99949667194.wav,61,3032,Michelle
92162880807.wav,318,3010,Michelle
93521709600.wav,256,3003,Donald
95741493616.wav,7,3046,Paul
98198455232.wav,175,3022,Emily
90528550152.wav,58,3021,Donald
99975884866.wav,194,3047,Charles
94817292909.wav,1,3005,Carol
94348540695.wav,150,3042,Carol
91753515722.wav,230,3040,Dorothy
90682823323.wav,253,3002,Lisa
92177490574.wav,248,3018,Donald
96867850890.wav,20,3003,Donald
99122014841.wav,263,3019,Jessica
97183556038.wav,295,3044,Robert
96183615151.wav,326,3009,Donald
95350229987.wav,75,3018,Margaret
90688310864.wav,284,3005,Matthew
99523379207.wav,296,3007,Richard
95366245450.wav,94,3026,Donna
93491904459.wav,215,3044,Andrew
92925620919.wav,297,3020,Lisa
97843342032.wav,239,3002,Lisa
92140132959.wav,173,3017,George
90432980506.wav,58,3048,Betty
90588025314.wav,172,3013,Joseph
91726981754.wav,186,3038,Thomas
96753738224.wav,244,3021,Susan
97296328262.wav,163,3010,Susan
90396760522.wav,19,3033,Margaret
99992817392.wav,338,3012,Jessica
95299340027.wav,259,3044,Margaret
91093015291.wav,333,3047,Mark
96668026604.wav,68,3043,Patricia
96414042879.wav,181,3001,Robert
99448135184.wav,211,3005,Andrew
96384429145.wav,140,3031,Emily
97715327137.wav,228,3042,Joseph
99948227882.wav,302,3015,Jennifer
97869696795.wav,171,3036,Kevin
90201611296.wav,355,3016,William
96247294888.wav,148,3009,Kimberly
97454491963.wav,184,3010,Matthew
90289630850.wav,96,3025,Ashley
97578740207.wav,248,3004,Kevin
91047713019.wav,181,3011,Michelle
92223181969.wav,151,3014,William
92918630155.wav,355,3005,Kevin
95253943048.wav,311,3011,Robert
93574209581.wav,180,3001,Richard
94074226383.wav,234,3024,Betty
91835365502.wav,220,3046,Kenneth
91400079637.wav,273,3000,Mary
94494169780.wav,145,3034,Joshua
91546033952.wav,330,3042,William
99108386927.wav,158,3026,George
92159126140.wav,149,3027,Donna
96087106110.wav,347,3031,Betty
97756015985.wav,151,3012,Susan
96300411168.wav,133,3004,Melissa
92008979523.wav,368,3016,Linda
95523328692.wav,330,3032,Barbara
98227812197.wav,166,3014,Linda
96017032998.wav,211,3006,Michael
90696148215.wav,104,3043,David
96465567768.wav,215,3023,George
95695407875.wav,44,3042,Patricia
93437972448.wav,384,3005,Anthony
92349091256.wav,357,3029,Michelle
92166352558.wav,216,3014,Kevin
96473244643.wav,177,3033,Anthony
98862448550.wav,344,3014,Margaret
93089705530.wav,346,3042,Amanda
93900111118.wav,184,3003,Jessica
98687424552.wav,371,3037,Joshua
93831956508.wav,115,3028,Dorothy
96419965092.wav,224,3034,Christopher
91732645643.wav,61,3048,Paul
99675372088.wav,286,3045,Michael
94755490252.wav,224,3030,George
90185210414.wav,322,3021,Steven
