file_name,duration(seconds),call_id,agent_name
92761048831.wav,73,3027,Joshua
97078900614.wav,101,3043,Amanda
98231488713.wav,264,3014,Matthew
97441901817.wav,163,3011,Betty
99021810423.wav,227,3007,Richard
92001500097.wav,134,3026,William
99095800921.wav,213,3040,Jessica
91800103403.wav,290,3044,Anthony
92871271562.wav,213,3016,Sandra
96621431004.wav,280,3005,Donna
97773229722.wav,243,3033,Christopher
91646443688.wav,84,3023,Michael
93153676795.wav,367,3037,Lisa
99799053187.wav,262,3013,Donald
93081802560.wav,2,3021,Kenneth
97870825227.wav,231,3031,Jessica
90708023010.wav,320,3015,Betty
98511476309.wav,170,3019,Daniel
96505088159.wav,68,3020,Emily
98089005671.wav,188,3006,Matthew
97688806880.wav,342,3009,John
90757767008.wav,284,3001,Robert
99878179721.wav,192,3025,Donald
93281494448.wav,54,3010,Nancy
92910752236.wav,309,3041,Kimberly
93366387496.wav,116,3002,Lisa
91297036896.wav,118,3035,Susan
95702864077.wav,11,3008,Jennifer
94857083909.wav,205,3034,David
98433050606.wav,322,3001,Margaret
97673202874.wav,325,3036,Patricia
94890709906.wav,54,3007,Robert
95705229477.wav,175,3008,Joshua
90144723066.wav,359,3026,Amanda
90553507169.wav,194,3018,David
98725529726.wav,78,3000,Donald
95546900174.wav,339,3036,Nancy
99500504966.wav,338,3036,Michael
96150334645.wav,325,3040,Joshua
96166035505.wav,310,3000,Sandra
92483375907.wav,21,3011,Kevin
92695110989.wav,150,3004,Melissa
90299947347.wav,352,3045,Linda
99042237341.wav,341,3042,Joshua
95726546605.wav,363,3002,Linda
97390861912.wav,118,3048,Andrew
97146367921.wav,87,3006,Karen
93121087546.wav,276,3034,Donna
91731585229.wav,371,3042,William
95293224636.wav,44,3005,Linda
96226009435.wav,113,3009,Donna
97835657719.wav,104,3010,William
96266062584.wav,56,3030,David
93789440489.wav,325,3027,Daniel
90223868992.wav,226,3049,Margaret
97889877289.wav,334,3048,Michael
93393876750.wav,57,3020,Emily
90861143025.wav,13,3040,Kimberly
91800816888.wav,262,3004,Donald
94781222354.wav,323,3030,Thomas
96665807104.wav,34,3010,Kevin
90655600520.wav,71,3018,Paul
98326059840.wav,81,3020,Amanda
98798229794.wav,293,3006,Anthony
93184936297.wav,24,3038,Thomas
99321216612.wav,23,3008,Donald
90606881126.wav,386,3046,Barbara
92744901431.wav,56,3039,Susan
90676327821.wav,3,3046,Ashley
95287344024.wav,355,3003,Christopher
91910237104.wav,107,3009,Jessica
96417402644.wav,10,3039,Melissa
96813989419.wav,395,3025,Matthew
94656922486.wav,12,3005,Dorothy
96488809300.wav,301,3007,Linda
93349784047.wav,149,3040,Carol
95295486875.wav,36,3034,Richard
99142048743.wav,10,3027,Carol
94406461308.wav,75,3032,Charles
96034712859.wav,7,3043,George
92791064365.wav,142,3041,Elizabeth
95719079274.wav,186,3023,Kenneth
95246490990.wav,105,3023,Barbara
97363774121.wav,278,3030,Jennifer
91199129364.wav,224,3013,Charles
96456036006.wav,291,3034,Margaret
98404425320.wav,397,3017,Kenneth
92940942653.wav,195,3048,Michael
96276242754.wav,381,3015,Kevin
99305825056.wav,93,3035,Donna
95959393451.wav,13,3012,John
99208597859.wav,333,3020,John
93540318125.wav,374,3030,William
94057922442.wav,118,3001,Thomas
95804419883.wav,124,3018,Lisa
91272611806.wav,109,3025,Richard
95259808440.wav,134,3048,Linda
92361592408.wav,232,3019,Margaret
95863069766.wav,377,3031,Christopher
90712351328.wav,284,3020,George
92935599520.wav,192,3050,Kevin
90337366826.wav,236,3041,Barbara
98944558231.wav,116,3039,Daniel
90057832664.wav,188,3004,Joseph
93670126573.wav,146,3046,William
97394424370.wav,182,3000,Linda
99613832096.wav,314,3023,Emily
94769021670.wav,54,3048,Karen
97143646775.wav,256,3016,Dorothy
96269970111.wav,373,3001,Melissa
97308780147.wav,257,3048,Dorothy
97264596831.wav,109,3022,Anthony
90704367186.wav,224,3020,Jennifer
99619491466.wav,17,3021,Daniel
95242087582.wav,140,3021,Nancy
91986185716.wav,399,3015,Paul
92320914783.wav,150,3008,Karen
97249533857.wav,77,3030,Jennifer
