file_name,duration(seconds),call_id,agent_name
91629542192.wav,2,3010,Kimberly
91734512492.wav,183,3021,Joshua
93573739592.wav,214,3045,Melissa
97466728775.wav,325,3026,Richard
98156738838.wav,290,3044,Barbara
97894351870.wav,399,3047,Andrew
93808727907.wav,322,3050,Mark
90741313331.wav,340,3023,Linda
95701693249.wav,356,3025,Charles
92521777577.wav,231,3019,Nancy
93167151139.wav,103,3017,David
97871927115.wav,132,3016,Sarah
92006768784.wav,141,3036,Kimberly
96301948612.wav,95,3039,William
90347875089.wav,400,3031,David
98278369322.wav,218,3037,Thomas
94225922498.wav,306,3035,Donna
91740240948.wav,225,3032,Joseph
90681671099.wav,303,3006,Michelle
98076579089.wav,162,3018,William
91731615822.wav,339,3047,Margaret
94163663070.wav,341,3011,Emily
93968935312.wav,96,3022,Joshua
94270761651.wav,218,3040,Thomas
95414485687.wav,149,3042,Emily
97856018883.wav,209,3006,Christopher
99998381707.wav,361,3042,Andrew
97884192586.wav,274,3006,Jessica
92767355239.wav,16,3001,Lisa
96621610784.wav,206,3033,Michelle
98627390160.wav,210,3049,Barbara
99216605682.wav,70,3016,Steven
90609541330.wav,122,3001,Betty
96175182637.wav,157,3042,Michelle
96315534129.wav,96,3031,Susan
99795269163.wav,349,3012,Sandra
99169232554.wav,269,3023,Nancy
96132544976.wav,194,3018,Andrew
91605466425.wav,229,3020,Ashley
