file_name,duration(seconds),call_id,agent_name
96394461196.wav,265,3030,Ashley
91860718227.wav,271,3008,Thomas
93176296007.wav,21,3006,Charles
99423343049.wav,82,3047,Mark
93130467453.wav,308,3026,Michelle
99936566740.wav,76,3015,Sarah
97299189754.wav,93,3036,Kevin
97473706798.wav,343,3033,Carol
93669296452.wav,285,3041,Jessica
94676571012.wav,37,3003,Thomas
96660696992.wav,251,3032,Andrew
91042920824.wav,52,3024,John
98851116222.wav,55,3036,Joshua
92689896226.wav,95,3007,Mary
95677333698.wav,350,3042,George
95589799809.wav,307,3047,William
92557552656.wav,25,3048,David
96264112874.wav,247,3039,Lisa
97855229674.wav,211,3033,Mary
96081661943.wav,286,3006,Lisa
96680281645.wav,202,3036,Dorothy
95008992740.wav,306,3014,Linda
94250421606.wav,251,3044,Joshua
95740681230.wav,269,3038,Melissa
99911991592.wav,105,3040,Barbara
90920651965.wav,256,3027,Susan
90988885229.wav,368,3031,Michelle
97566765887.wav,280,3045,Kevin
93445845191.wav,204,3010,Lisa
96493856658.wav,163,3000,Christopher
90348682058.wav,306,3040,Christopher
95947424014.wav,287,3023,Richard
94877535606.wav,199,3008,Kimberly
91231813899.wav,310,3000,Sandra
93529136089.wav,289,3024,Christopher
90960626471.wav,5,3045,Andrew
98298130706.wav,168,3024,Anthony
94177870230.wav,367,3027,Patricia
99993349545.wav,209,3006,Amanda
95481663502.wav,128,3021,Brian
93545300025.wav,249,3029,George
97668405203.wav,20,3039,Michelle
99709081995.wav,23,3047,Nancy
94074163152.wav,274,3049,Daniel
98038875234.wav,365,3035,Dorothy
98578460384.wav,302,3005,Amanda
96386841684.wav,318,3038,Dorothy
94673256610.wav,133,3041,David
96125353886.wav,322,3030,Dorothy
97402874491.wav,20,3026,Donna
90011876197.wav,6,3035,David
97577462705.wav,3,3003,Ashley
91351556326.wav,68,3008,Karen
94455416430.wav,91,3017,Brian
97791685685.wav,236,3042,Nancy
93018625805.wav,372,3009,Patricia
97203615235.wav,176,3012,Brian
94091913954.wav,19,3005,Melissa
95214857617.wav,268,3040,David
94450111164.wav,18,3027,Mary
94028073414.wav,83,3001,John
96125334849.wav,138,3029,Nancy
97551704257.wav,175,3014,Margaret
99892443097.wav,352,3035,George
98908687161.wav,79,3016,Barbara
96069076802.wav,198,3042,William
95847612528.wav,356,3018,Michael
94688223663.wav,161,3024,Andrew
91544986397.wav,256,3008,Charles
96896765892.wav,181,3040,Joseph
97140921574.wav,108,3030,Sarah
91354196983.wav,347,3048,Michelle
99421028801.wav,275,3034,Carol
92337877392.wav,107,3041,Donald
90919515289.wav,288,3012,Mark
97556123243.wav,180,3015,Sarah
99749308159.wav,189,3017,Elizabeth
97390436612.wav,171,3040,Donna
90773956523.wav,388,3005,Kevin
99928875528.wav,244,3050,Thomas
91106343937.wav,274,3001,Donna
90358927069.wav,130,3019,Charles
92049264212.wav,37,3003,Betty
91230151756.wav,226,3043,Joseph
94736980190.wav,7,3041,Kevin
94236715409.wav,25,3028,Daniel
93536910273.wav,204,3027,Carol
99418234650.wav,228,3000,Ashley
94071253437.wav,131,3004,Donna
99079374355.wav,270,3022,Amanda
90193384795.wav,131,3011,Susan
