file_name,duration(seconds),call_id,agent_name
90357897182.wav,1,3043,Emily
95998418350.wav,46,3046,Jessica
90877846090.wav,102,3027,Andrew
96882349626.wav,178,3036,William
92242765278.wav,282,3002,David
94632131581.wav,219,3026,Brian
91616633738.wav,384,3031,Dorothy
97038065750.wav,259,3040,Nancy
95963799752.wav,150,3009,Kimberly
96350862982.wav,26,3013,Carol
91394565949.wav,212,3012,Margaret
99740833528.wav,356,3036,Susan
93245904031.wav,215,3050,Melissa
91519570204.wav,49,3047,Barbara
93902179506.wav,325,3022,Donna
97181514780.wav,229,3031,Sandra
90349643449.wav,206,3011,Lisa
94501277253.wav,246,3043,Matthew
92343801350.wav,172,3027,Sandra
98343819037.wav,220,3019,Joshua
94713596543.wav,80,3008,John
98654047538.wav,207,3049,Richard
93708946705.wav,322,3013,John
98761028183.wav,141,3047,Karen
96284050471.wav,309,3026,Paul
92906895026.wav,346,3027,Daniel
99560808105.wav,301,3017,Barbara
99671862167.wav,397,3014,Matthew
97644055939.wav,32,3039,Mary
94280263803.wav,27,3022,Susan
94848016033.wav,117,3002,Kimberly
98464306836.wav,349,3001,Amanda
97232158638.wav,279,3024,Linda
98971877745.wav,384,3030,Mark
95319296637.wav,6,3008,Michelle
97878046585.wav,144,3012,Betty
98861761729.wav,94,3010,Ashley
92124927727.wav,344,3046,Kenneth
92039733514.wav,147,3013,Thomas
96793448659.wav,279,3003,Robert
91158320110.wav,387,3030,Daniel
99092622544.wav,257,3035,Dorothy
97557544033.wav,49,3022,Mary
94300860790.wav,275,3012,Jessica
93345474128.wav,56,3015,Dorothy
92150194106.wav,347,3021,David
95108417162.wav,220,3013,Melissa
91297864354.wav,63,3038,Jessica
94840027286.wav,95,3027,Elizabeth
93609999525.wav,238,3029,Linda
99189563562.wav,107,3020,Margaret
99695330408.wav,205,3007,Kevin
96189839050.wav,279,3022,Amanda
92714465094.wav,90,3031,Linda
98892980544.wav,177,3004,Nancy
95841984524.wav,219,3015,Jennifer
97988609677.wav,352,3016,Michael
92381876785.wav,219,3022,William
99290638158.wav,182,3047,Lisa
92123968538.wav,335,3003,Elizabeth
94366438193.wav,255,3046,Amanda
90367069207.wav,98,3009,Donna
90715712015.wav,319,3036,Donna
90363405876.wav,76,3030,Melissa
96770651167.wav,353,3002,Linda
94297846331.wav,216,3002,Margaret
96270671666.wav,262,3047,Patricia
99447816562.wav,263,3017,Betty
96066525394.wav,249,3026,Elizabeth
99904954528.wav,346,3011,Margaret
94793615090.wav,391,3006,Dorothy
98214414861.wav,257,3036,William
94978961014.wav,269,3018,Donna
99011000435.wav,375,3009,Steven
93054092464.wav,248,3042,Margaret
91365646143.wav,388,3006,Michelle
96907076369.wav,364,3028,Anthony
98063139123.wav,141,3046,Betty
90426249072.wav,312,3006,George
99354160222.wav,12,3015,Barbara
90411663505.wav,358,3035,Susan
95463880618.wav,131,3007,Patricia
99673931793.wav,83,3027,Ashley
94844082409.wav,65,3037,Joshua
97651547784.wav,62,3019,Kenneth
95769725618.wav,48,3039,Carol
91727899344.wav,259,3044,Mary
92401671602.wav,272,3044,Margaret
95446395195.wav,82,3025,Amanda
90581697850.wav,237,3049,Elizabeth
90377826151.wav,383,3043,Robert
96404051736.wav,85,3000,Patricia
98847730611.wav,213,3021,Carol
90564152877.wav,357,3028,Charles
91879745539.wav,228,3042,Paul
92170485321.wav,240,3047,Jennifer
94290890112.wav,208,3009,Margaret
90739949280.wav,351,3021,Andrew
93115935149.wav,73,3011,Joshua
98374459499.wav,2,3007,Elizabeth
90649767544.wav,229,3006,Anthony
99614711018.wav,17,3024,Karen
95832511808.wav,380,3016,Paul
92399786687.wav,225,3021,Susan
96474459862.wav,105,3015,Sandra
95301375640.wav,124,3017,Daniel
95292974943.wav,239,3019,Robert
95722112196.wav,96,3034,Sarah
99027512878.wav,388,3037,Michael
94778499956.wav,241,3005,John
96954751967.wav,358,3042,Michelle
96939153005.wav,177,3023,Christopher
97458079531.wav,383,3003,Susan
98838757323.wav,328,3045,Richard
90055809496.wav,352,3034,Joseph
93866995673.wav,333,3036,Linda
95921149024.wav,267,3034,Lisa
94535422208.wav,273,3006,Dorothy
92936515472.wav,258,3010,Anthony
98578085875.wav,146,3032,Sandra
99676422826.wav,240,3011,Linda
97816818305.wav,208,3034,Susan
91057637324.wav,43,3000,Amanda
99065840295.wav,166,3017,Sarah
99206421099.wav,84,3031,Robert
