file_name,duration(seconds),call_id,agent_name
93019892172.wav,255,3046,Lisa
92290604964.wav,24,3015,Michelle
96316665721.wav,331,3022,Joshua
96136458988.wav,6,3010,Donna
91783474802.wav,238,3042,Ashley
92061186501.wav,191,3010,Nancy
90650912386.wav,10,3042,Susan
90986702084.wav,331,3032,John
90510302053.wav,137,3038,Amanda
92870294739.wav,289,3027,Kimberly
94397207661.wav,91,3008,Richard
90375925875.wav,367,3029,Daniel
91030412487.wav,170,3001,Sarah
97521107639.wav,280,3027,George
92532461273.wav,55,3001,Robert
95577646646.wav,365,3023,Karen
92950242894.wav,198,3028,Christopher
97197920083.wav,288,3034,Kenneth
90803368424.wav,13,3021,John
99812724718.wav,367,3018,Amanda
90148572876.wav,5,3046,Joshua
93504459273.wav,157,3003,Amanda
90873054231.wav,102,3018,Joshua
90266268659.wav,118,3050,Anthony
91801682530.wav,232,3004,William
95046819049.wav,194,3012,Jessica
97589961857.wav,273,3014,Betty
93325414346.wav,313,3036,Patricia
96839402497.wav,324,3036,David
97481091058.wav,261,3005,Robert
99646184215.wav,247,3022,Emily
91088080677.wav,157,3043,Margaret
97368199275.wav,106,3017,Ashley
95661845512.wav,15,3020,Susan
94656875093.wav,254,3019,Sandra
97970524258.wav,107,3022,Matthew
98811412521.wav,90,3023,Steven
97470521159.wav,43,3027,Sandra
95971103503.wav,58,3049,Elizabeth
99568075556.wav,120,3046,Kimberly
90494836696.wav,369,3018,Dorothy
91576938397.wav,166,3038,Joseph
98725810288.wav,334,3034,Anthony
97317627615.wav,88,3044,Melissa
96625811266.wav,13,3009,William
96026904259.wav,249,3015,Betty
91544738889.wav,249,3043,Nancy
94946303299.wav,294,3036,Jennifer
91476433426.wav,17,3031,Charles
97152343570.wav,92,3048,David
99500237344.wav,214,3049,Patricia
95891105332.wav,237,3043,Joseph
90529540647.wav,33,3034,Sarah
94729904753.wav,92,3038,Donald
99517785420.wav,164,3018,Ashley
93135048964.wav,39,3021,Charles
90967639751.wav,189,3026,Melissa
95374490492.wav,196,3023,Patricia
95432530120.wav,311,3018,Donna
95218400985.wav,63,3011,Thomas
90105960002.wav,13,3045,Karen
91832605410.wav,320,3013,Kenneth
98991277933.wav,110,3012,Andrew
90910932768.wav,243,3010,Mary
92161768053.wav,148,3020,Margaret
91277190237.wav,394,3037,Kenneth
92647607381.wav,307,3017,Kimberly
92408456413.wav,70,3044,Andrew
94301820076.wav,375,3041,Mark
93645088321.wav,271,3040,Thomas
96404247282.wav,196,3020,Karen
92932649546.wav,120,3042,Joseph
97516768765.wav,67,3026,Anthony
93477433915.wav,99,3049,Patricia
91345560218.wav,233,3032,Amanda
98998309365.wav,232,3031,Steven
92991418888.wav,335,3007,David
90149853201.wav,212,3020,Michael
94370319559.wav,39,3028,Anthony
91224245416.wav,333,3045,Linda
96907622158.wav,60,3031,Jennifer
96744298478.wav,9,3023,Anthony
