file_name,duration(seconds),call_id,agent_name
90759882590.wav,225,3024,Betty
93223518135.wav,246,3036,Brian
99636310132.wav,338,3006,Daniel
98825109762.wav,281,3034,Paul
97485924470.wav,114,3039,Karen
96549711846.wav,140,3025,Mark
93106650151.wav,348,3045,Susan
91790099513.wav,58,3041,John
94034960435.wav,143,3027,Kenneth
97175170137.wav,3,3029,Susan
96510165436.wav,307,3041,Margaret
96926590759.wav,122,3036,Sarah
90390390712.wav,89,3033,Elizabeth
96337132818.wav,57,3000,Michael
94429142113.wav,154,3003,Kenneth
90564901479.wav,125,3032,Carol
93746177224.wav,203,3020,Emily
94947325673.wav,181,3007,Charles
97348240917.wav,232,3041,George
92400714056.wav,344,3035,William
90509225078.wav,191,3029,Jessica
96378634949.wav,397,3037,Donna
97261643888.wav,99,3043,Charles
97633867813.wav,292,3018,Lisa
99742770187.wav,178,3034,Linda
95022748089.wav,210,3013,Amanda
91975537538.wav,12,3050,Joshua
96697285270.wav,212,3044,Sandra
93870173961.wav,159,3019,Dorothy
98929838321.wav,295,3039,Joseph
99946911132.wav,89,3044,Barbara
91155891636.wav,102,3050,Sarah
93083849483.wav,224,3028,Michael
92392234981.wav,162,3007,Daniel
92267671922.wav,248,3010,Mary
98987616683.wav,146,3042,Margaret
