file_name,duration(seconds),call_id,agent_name
93865439428.wav,179,3015,Barbara
99160315384.wav,342,3050,Susan
97794460501.wav,142,3007,Mark
97809497474.wav,274,3002,Melissa
98078423913.wav,215,3044,Anthony
91860529697.wav,35,3045,Emily
99905520707.wav,269,3019,Patricia
96298020711.wav,100,3036,Carol
94990665666.wav,162,3049,Kenneth
99588230726.wav,172,3023,Karen
94760611595.wav,159,3008,Thomas
95471743867.wav,293,3020,Matthew
94738323029.wav,281,3019,Carol
90698752572.wav,60,3014,Brian
95992880644.wav,47,3013,Ashley
98642382493.wav,245,3038,Kevin
99235411284.wav,111,3030,Nancy
90803714975.wav,77,3012,Sarah
99732903371.wav,63,3000,Mark
97585975230.wav,205,3003,Elizabeth
94879526026.wav,355,3007,Sandra
97629639684.wav,203,3033,William
91442438614.wav,211,3031,Kenneth
95623507662.wav,366,3000,Michael
98609039257.wav,167,3010,George
96941553237.wav,358,3032,Matthew
90906107219.wav,232,3042,Sandra
94899554236.wav,133,3033,Kimberly
90724272222.wav,184,3050,Mary
94220764462.wav,99,3038,Mark
96972746881.wav,209,3020,Robert
92270504322.wav,140,3003,Anthony
92039160067.wav,329,3001,Sandra
91134476948.wav,208,3043,Kimberly
93550299011.wav,187,3048,Joshua
97487552129.wav,368,3040,Melissa
95895851664.wav,22,3031,Amanda
99045678026.wav,116,3026,Amanda
95633807977.wav,366,3032,Amanda
96189951908.wav,132,3006,Emily
94794454492.wav,271,3012,Melissa
96895048106.wav,147,3023,Daniel
92261605986.wav,345,3033,David
92929240039.wav,334,3012,Elizabeth
94775724686.wav,169,3001,Michelle
99971304259.wav,62,3003,Michelle
96038829667.wav,347,3005,Matthew
92837128483.wav,128,3044,John
99636895890.wav,106,3010,Charles
95535150867.wav,29,3003,Kimberly
91453047277.wav,235,3012,Jennifer
93707470426.wav,27,3017,Kevin
92963326941.wav,257,3042,Carol
98695733698.wav,375,3034,Susan
92434128046.wav,391,3025,Lisa
94254221334.wav,387,3030,Patricia
97113706466.wav,330,3039,Brian
92975891211.wav,340,3044,Joseph
98294104765.wav,290,3020,Mary
90731297301.wav,118,3025,Lisa
91020920800.wav,159,3035,Paul
97176936707.wav,378,3027,John
97411972203.wav,143,3050,Richard
90963238886.wav,164,3030,Ashley
94523529286.wav,41,3048,Melissa
99114446737.wav,193,3013,Matthew
90889231761.wav,47,3014,Elizabeth
91822040114.wav,95,3014,Sarah
98184648851.wav,204,3036,Nancy
92821207099.wav,360,3040,George
91923415715.wav,48,3018,Steven
99772449635.wav,165,3031,William
91258990110.wav,158,3047,Donna
93916900494.wav,135,3025,Sarah
94282766182.wav,15,3045,William
95672458058.wav,207,3022,Jessica
95055723303.wav,371,3026,Andrew
91094741822.wav,250,3031,Mary
90271613443.wav,308,3050,William
95008980862.wav,252,3014,Charles
95496357979.wav,340,3017,Kimberly
95627370708.wav,324,3004,Linda
99057159438.wav,244,3032,Melissa
98323227735.wav,28,3028,Elizabeth
93797318345.wav,303,3031,Paul
91972030245.wav,129,3016,William
99780799077.wav,356,3018,Mark
90081300191.wav,354,3028,Jessica
95840186566.wav,215,3003,John
96095113132.wav,311,3027,Amanda
93000597780.wav,397,3036,Thomas
92824043008.wav,21,3041,Mary
94934232754.wav,380,3023,Richard
96900728761.wav,48,3012,Amanda
91988246174.wav,315,3047,Margaret
98295714721.wav,120,3037,Amanda
93232884913.wav,241,3026,John
92670074450.wav,178,3009,Margaret
98830586121.wav,281,3020,Lisa
96072087708.wav,52,3022,George
91483191066.wav,156,3000,Jennifer
90523895954.wav,110,3034,Carol
90194683986.wav,36,3038,Mary
94786644062.wav,337,3022,Robert
95058834821.wav,47,3004,Paul
96102560978.wav,5,3035,Sarah
99742068215.wav,304,3038,Barbara
93858552068.wav,152,3037,Donna
91529124661.wav,217,3039,Jennifer
94621796269.wav,46,3011,Christopher
