file_name,duration(seconds),call_id,agent_name
92203817275.wav,4,3016,Kimberly
97556966946.wav,66,3019,Emily
97471412034.wav,323,3015,Barbara
96043745969.wav,124,3030,George
96891344045.wav,137,3025,Kenneth
94225451229.wav,383,3025,Joshua
92931859881.wav,214,3050,Matthew
92898795047.wav,278,3005,Michael
96088325926.wav,164,3049,Margaret
98538261158.wav,44,3024,Thomas
90655813629.wav,24,3025,Kenneth
95038967005.wav,338,3026,Lisa
94468676242.wav,280,3033,Jessica
92767760740.wav,22,3032,William
96580446544.wav,371,3036,Jessica
99790687529.wav,264,3008,Matthew
95200179241.wav,269,3027,Margaret
99248121357.wav,189,3050,Brian
92969044667.wav,163,3002,John
93161064243.wav,211,3017,Matthew
98242195527.wav,70,3011,Christopher
95419831409.wav,12,3042,Betty
95985145210.wav,130,3002,Joseph
94009495385.wav,73,3013,Paul
93444939748.wav,203,3014,Daniel
91872454390.wav,378,3006,Betty
93178406259.wav,399,3021,Ashley
97937161036.wav,255,3041,Kimberly
97632872768.wav,162,3022,Daniel
97640307277.wav,297,3039,Linda
96229796321.wav,210,3040,Margaret
97851209721.wav,48,3033,Christopher
97731471835.wav,261,3022,Thomas
97821865583.wav,153,3033,Brian
98331405637.wav,61,3018,Mary
95334328138.wav,197,3020,Amanda
91638681266.wav,226,3026,Mary
97942582453.wav,332,3023,Brian
96793359226.wav,128,3021,Jessica
90159325253.wav,216,3044,Robert
95802860038.wav,120,3029,Elizabeth
93890324986.wav,85,3041,Jessica
91155306191.wav,10,3000,Susan
93511521014.wav,23,3034,Sarah
99605784511.wav,61,3049,Richard
99419367142.wav,98,3017,Christopher
90733542482.wav,341,3006,Matthew
96927861316.wav,284,3018,Paul
95189260263.wav,335,3044,Jennifer
91369596847.wav,285,3007,Sarah
94088215045.wav,163,3017,Andrew
93573730470.wav,3,3008,Jennifer
95190534823.wav,202,3004,Elizabeth
94725436601.wav,360,3042,Joseph
99137730322.wav,321,3006,George
99615840074.wav,267,3007,Richard
92762017134.wav,352,3050,Andrew
97907881879.wav,274,3011,Steven
97924697844.wav,303,3035,Christopher
93492569206.wav,114,3028,Kimberly
94286100636.wav,157,3044,Jennifer
98493905107.wav,27,3044,Ashley
95535821434.wav,299,3007,Thomas
98155585557.wav,66,3009,Betty
93316920826.wav,336,3002,Anthony
96732536436.wav,58,3045,David
92446723796.wav,319,3024,Daniel
95917313551.wav,299,3050,Michelle
99197597944.wav,133,3017,Betty
99425125338.wav,87,3033,Kimberly
94626683425.wav,176,3046,Barbara
92099384979.wav,298,3044,Linda
98245426425.wav,79,3037,Joseph
99369647894.wav,301,3020,Kevin
93559575206.wav,32,3040,Lisa
92368623151.wav,210,3001,David
96370422304.wav,175,3049,Matthew
99950146597.wav,365,3031,Richard
97105322208.wav,310,3046,Ashley
90290403062.wav,24,3030,Donald
97291567751.wav,19,3020,Linda
99476077413.wav,299,3031,Charles
99437741996.wav,328,3010,Donna
90332113577.wav,234,3044,Nancy
92427875769.wav,151,3027,Christopher
99344224478.wav,368,3030,Karen
