file_name,duration(seconds),call_id,agent_name
93719137438.wav,346,3026,Carol
95676714150.wav,61,3043,Jessica
96497970309.wav,189,3041,Sandra
92436826525.wav,69,3006,Andrew
95474849653.wav,332,3003,Karen
99819036553.wav,127,3026,Charles
91459919438.wav,269,3029,William
96870709623.wav,299,3032,Elizabeth
99987877307.wav,252,3031,Andrew
95726576360.wav,48,3038,Jennifer
96278468509.wav,76,3026,George
96011175609.wav,65,3002,Betty
99212424730.wav,167,3018,Sandra
91306784080.wav,157,3004,Kenneth
93663423887.wav,318,3032,Robert
93367441437.wav,360,3037,Carol
93547910208.wav,248,3000,Susan
96280754505.wav,245,3033,Thomas
99981632701.wav,208,3047,Mark
90249999378.wav,346,3038,Barbara
94122609773.wav,234,3037,William
93444060450.wav,230,3008,Kimberly
90709623569.wav,95,3010,Mark
97989967407.wav,329,3013,Lisa
90144701646.wav,242,3005,Sarah
91165597452.wav,136,3032,Linda
98152094533.wav,284,3026,Barbara
99212181830.wav,209,3047,Paul
90514444492.wav,102,3046,George
90724355297.wav,115,3007,David
90673914927.wav,390,3040,Brian
94118358527.wav,314,3050,Betty
95841532617.wav,16,3036,Mark
91496130741.wav,359,3036,Sandra
98833837405.wav,290,3036,Joseph
93859909986.wav,354,3011,Matthew
97083140492.wav,5,3011,Patricia
98437983092.wav,86,3003,Nancy
94728036645.wav,73,3003,Brian
98361561791.wav,244,3036,Donna
99197980296.wav,93,3017,Linda
96915088377.wav,258,3033,Carol
99765998215.wav,37,3041,Nancy
95627860649.wav,360,3025,Nancy
97980496858.wav,297,3012,Nancy
95259576650.wav,140,3039,Robert
99840703143.wav,139,3042,Jennifer
93444483221.wav,103,3010,Paul
93045643573.wav,181,3044,Kenneth
90009614643.wav,42,3043,Jessica
90517301093.wav,122,3023,Sarah
99294647970.wav,347,3038,John
93561144498.wav,115,3030,Donna
94494842581.wav,187,3042,Nancy
90812568672.wav,78,3027,Amanda
97750455511.wav,215,3009,Kimberly
96407410218.wav,205,3029,Thomas
93950119380.wav,365,3042,Patricia
93984491265.wav,180,3018,Anthony
92991376961.wav,326,3001,Patricia
97674039946.wav,12,3048,Charles
98920909860.wav,185,3016,Daniel
94351187932.wav,25,3013,Dorothy
91126573948.wav,142,3041,Dorothy
93923014374.wav,284,3006,Mary
99121562909.wav,9,3019,Karen
99259460517.wav,11,3029,Mark
97322439263.wav,200,3016,Susan
95614081328.wav,258,3050,Lisa
93335332917.wav,344,3025,Karen
93045124192.wav,396,3003,Matthew
94367633786.wav,117,3029,Joseph
90956153363.wav,218,3013,Jennifer
91942514257.wav,373,3013,Betty
90051811070.wav,57,3027,Steven
97441864000.wav,5,3017,Richard
99363299930.wav,313,3021,Steven
99145980445.wav,154,3009,Dorothy
93749430196.wav,173,3010,Joseph
96062763565.wav,76,3043,Margaret
95530408395.wav,259,3016,Matthew
97676838173.wav,95,3012,Linda
98265554062.wav,66,3016,Melissa
92649152593.wav,260,3023,Donna
99164698796.wav,14,3046,William
93050599923.wav,335,3050,Joseph
97642015500.wav,156,3001,Barbara
97707464993.wav,294,3024,Donna
92871443902.wav,370,3037,Kimberly
99460308336.wav,249,3029,Amanda
91399381693.wav,126,3037,Michelle
