file_name,duration(seconds),call_id,agent_name
98490476078.wav,177,3004,Michelle
90259472464.wav,204,3043,Thomas
96719846520.wav,356,3018,Donna
90063033503.wav,140,3006,Matthew
98208563315.wav,362,3040,David
99938780259.wav,46,3050,Michael
99073479339.wav,122,3025,Andrew
96254094728.wav,80,3033,Jennifer
99719529797.wav,263,3020,Steven
97412383888.wav,306,3032,Sandra
92095764650.wav,290,3017,Paul
90248479747.wav,398,3021,Barbara
90340244128.wav,349,3047,Amanda
93444559389.wav,187,3019,Susan
90986392434.wav,152,3029,Melissa
97123426474.wav,238,3039,Amanda
94516234432.wav,75,3047,Sandra
99657396280.wav,229,3020,Mary
96659660825.wav,26,3017,Donna
97527212888.wav,134,3033,Donald
96224603623.wav,310,3043,Kimberly
99063584949.wav,51,3008,Richard
91788468008.wav,154,3007,Melissa
95502226590.wav,281,3042,Joshua
92081980228.wav,315,3016,Jessica
94696115518.wav,310,3046,Richard
97030254105.wav,351,3023,Patricia
98657390667.wav,344,3002,Charles
93990140509.wav,135,3033,Joshua
97431111194.wav,185,3043,Melissa
93304703932.wav,134,3023,Steven
99633368360.wav,170,3006,Andrew
93566149783.wav,16,3010,Michelle
95559752405.wav,218,3008,Dorothy
92055482926.wav,25,3014,Betty
97233985448.wav,158,3003,John
94173818786.wav,364,3003,Kimberly
98386671634.wav,315,3036,Andrew
91169018479.wav,140,3024,Mary
92783534704.wav,183,3036,William
97093352538.wav,288,3028,Nancy
96915070698.wav,115,3028,Richard
98968027503.wav,361,3036,Karen
96188425764.wav,251,3015,Barbara
94621306773.wav,43,3030,Charles
92721679562.wav,149,3045,Barbara
91024387225.wav,16,3008,Kenneth
99937628167.wav,251,3004,Dorothy
93373703646.wav,326,3017,Kevin
92158536074.wav,215,3009,Betty
97643989553.wav,75,3043,Lisa
98236992043.wav,200,3001,William
96368056957.wav,198,3030,Thomas
94318035523.wav,7,3025,Andrew
98807513993.wav,226,3028,Daniel
95519460599.wav,238,3046,Emily
99959809988.wav,4,3020,Michelle
96672801231.wav,368,3020,Steven
94730784849.wav,26,3041,Sandra
99383459691.wav,356,3019,Nancy
95358616981.wav,50,3047,Robert
98533545630.wav,51,3005,Betty
94924274685.wav,224,3003,Linda
94530048068.wav,94,3003,Joseph
91835785541.wav,182,3033,Joshua
93665048565.wav,330,3018,William
95180636511.wav,225,3031,John
90551632301.wav,399,3003,Emily
93469240617.wav,344,3016,Daniel
96208074902.wav,177,3045,Margaret
93722558871.wav,380,3049,Kenneth
92417223978.wav,271,3003,George
