file_name,duration(seconds),call_id,agent_name
94562193124.wav,37,3006,Lisa
93043552799.wav,98,3033,Kenneth
93508732459.wav,12,3005,Margaret
91744019005.wav,244,3010,John
96364809209.wav,234,3038,Linda
97686523367.wav,78,3012,Anthony
90918377182.wav,313,3039,Richard
92620689975.wav,308,3008,Sarah
98973924859.wav,130,3042,Daniel
97621970635.wav,2,3043,Emily
90364492704.wav,17,3037,Donna
97894316160.wav,68,3003,Jennifer
98232732097.wav,43,3021,Kenneth
90529044105.wav,391,3017,Jennifer
96138343727.wav,12,3023,Daniel
94751402911.wav,309,3039,Patricia
93379030294.wav,339,3030,Steven
98746139980.wav,376,3013,Anthony
92885904387.wav,295,3020,Nancy
99964028480.wav,299,3018,Robert
99216680982.wav,7,3045,Richard
97761317668.wav,389,3009,Linda
92682114678.wav,125,3042,Kenneth
93130680439.wav,40,3036,Jessica
90559354813.wav,91,3031,Ashley
95116431098.wav,225,3003,Susan
96968506266.wav,202,3004,Andrew
94858927569.wav,273,3024,Andrew
98519453645.wav,283,3037,Richard
99218178145.wav,324,3021,William
92289573772.wav,333,3013,Christopher
98340708874.wav,388,3030,Joshua
93685218616.wav,90,3021,Carol
90459760227.wav,303,3023,Anthony
98808839140.wav,341,3038,Michael
91302384607.wav,15,3032,Melissa
99143028601.wav,165,3004,Anthony
99671650620.wav,29,3017,Patricia
90029197646.wav,31,3014,Betty
93589951972.wav,368,3006,Betty
98729023591.wav,142,3028,Joseph
94419625930.wav,159,3049,Matthew
97277917599.wav,19,3018,Paul
99144911679.wav,59,3000,Richard
97680952552.wav,49,3050,George
91928511908.wav,65,3019,Karen
93289388392.wav,25,3005,Carol
95355383297.wav,173,3023,Lisa
98758290377.wav,149,3041,Paul
90447755143.wav,94,3031,Sandra
95647018638.wav,94,3035,Donald
99476850963.wav,124,3029,Anthony
96522510251.wav,223,3041,Nancy
99232079172.wav,116,3021,Joshua
90779588892.wav,279,3025,Patricia
95549447578.wav,155,3015,Robert
93646901280.wav,329,3005,Emily
90875213489.wav,342,3023,Margaret
95554226389.wav,355,3001,Joseph
96831658671.wav,320,3014,Robert
90194479979.wav,19,3040,Emily
93162690347.wav,388,3017,Donna
94276432440.wav,284,3050,Lisa
99040278549.wav,62,3036,Andrew
91987543336.wav,206,3031,Christopher
90681563708.wav,99,3047,George
94991900406.wav,206,3045,Brian
95413083236.wav,278,3023,Robert
97509231214.wav,244,3008,Barbara
99717378325.wav,371,3028,Matthew
99139953688.wav,393,3045,Anthony
90528410308.wav,227,3045,Michelle
95775241351.wav,179,3019,Betty
98954209315.wav,87,3000,Elizabeth
96347900733.wav,217,3026,Donald
92390358973.wav,202,3023,Sandra
97721609812.wav,179,3002,William
97866942548.wav,63,3030,Karen
94108603559.wav,277,3043,Mark
94471515385.wav,342,3023,Anthony
94134822570.wav,317,3032,William
93715986900.wav,362,3043,Betty
98350092449.wav,206,3038,Brian
91250582226.wav,188,3025,Lisa
92152219974.wav,181,3019,Elizabeth
93706736767.wav,315,3005,Ashley
91335044681.wav,142,3016,Sarah
98189310522.wav,112,3041,Joshua
91025539399.wav,204,3026,Richard
98428672033.wav,334,3036,Dorothy
98267689183.wav,123,3007,Donald
99752683044.wav,138,3042,Patricia
99306820924.wav,155,3001,Mary
99239508960.wav,162,3040,Anthony
99630816337.wav,398,3012,Carol
97467549559.wav,10,3033,Dorothy
93451458737.wav,254,3003,Robert
93559105194.wav,333,3019,Margaret
95208598870.wav,334,3028,Barbara
