file_name,duration(seconds),call_id,agent_name
91501695626.wav,154,3024,Lisa
93464223383.wav,382,3045,Steven
92148094028.wav,121,3009,Thomas
99077983737.wav,350,3031,Kimberly
91698846361.wav,236,3009,Robert
95942741224.wav,140,3031,Daniel
93582113338.wav,68,3041,Emily
95566509235.wav,63,3031,Linda
98440532799.wav,247,3045,Joshua
92665441210.wav,68,3007,Jessica
96826716539.wav,2,3021,Jennifer
91369831102.wav,382,3003,Karen
91620478694.wav,274,3008,Kenneth
90328157463.wav,112,3050,Emily
96452676353.wav,176,3048,Margaret
90289472840.wav,344,3041,George
96676257541.wav,212,3001,Mary
92367119328.wav,149,3042,David
91939684715.wav,371,3025,Ashley
97445804459.wav,344,3005,Susan
92291633219.wav,378,3025,Anthony
99673369787.wav,91,3015,Susan
93867009401.wav,345,3015,Jennifer
92063371115.wav,225,3002,Kimberly
98201951979.wav,192,3048,Melissa
90547128277.wav,85,3000,Jessica
94752823063.wav,203,3007,Sarah
91560380360.wav,7,3027,Dorothy
93984280392.wav,258,3044,Elizabeth
94586598278.wav,178,3027,Patricia
90427527719.wav,340,3044,Patricia
96308593238.wav,324,3013,Andrew
93222558216.wav,192,3011,Jennifer
92869165034.wav,183,3010,Paul
96406427467.wav,319,3015,Donna
93355460663.wav,11,3015,Ashley
94122045083.wav,34,3044,Michelle
97315437660.wav,168,3033,Sandra
91015033294.wav,79,3029,Emily
92396349021.wav,204,3038,Christopher
91880596101.wav,193,3018,Emily
93600111301.wav,185,3044,Donna
99823134424.wav,156,3029,Richard
96869223792.wav,368,3003,Donna
96475912170.wav,371,3021,Kenneth
93922219572.wav,140,3048,Karen
97129184623.wav,15,3010,Andrew
98832045226.wav,366,3027,Kenneth
90645625549.wav,204,3014,Daniel
93251838654.wav,350,3004,Emily
94102399768.wav,388,3024,Carol
98602505850.wav,18,3030,Richard
96338164410.wav,90,3001,Richard
96910040387.wav,146,3037,Christopher
92540849588.wav,363,3022,Carol
98079475688.wav,234,3038,Susan
91056332099.wav,47,3007,Sandra
92429956369.wav,95,3026,Amanda
90345094471.wav,140,3026,Dorothy
94921970914.wav,40,3031,Sarah
91950810674.wav,193,3001,Joshua
93258816816.wav,105,3043,Christopher
99075891937.wav,104,3049,Anthony
90270422855.wav,117,3032,Jennifer
92650992733.wav,326,3034,William
96761087050.wav,120,3050,Margaret
90681554028.wav,93,3000,Joshua
96216662284.wav,278,3033,Matthew
95802733454.wav,325,3045,Carol
95341812390.wav,170,3014,Karen
99147506166.wav,387,3008,Brian
90408938697.wav,249,3026,Joshua
90906968266.wav,171,3041,Sandra
92523502374.wav,97,3000,Melissa
90941368890.wav,194,3050,Lisa
98278862481.wav,159,3044,Margaret
92283645513.wav,286,3028,Anthony
97409078062.wav,11,3002,Sandra
97119620728.wav,79,3017,Kimberly
97702102759.wav,203,3028,Kimberly
92355494783.wav,194,3038,Kimberly
99948032133.wav,15,3003,Linda
93971505185.wav,121,3034,Anthony
93902567993.wav,318,3005,Brian
90357839234.wav,326,3034,Lisa
94269728011.wav,272,3041,William
96139737535.wav,87,3003,Elizabeth
96394016737.wav,146,3041,Margaret
91897130827.wav,388,3047,Donald
99647455618.wav,260,3011,Matthew
99238988655.wav,324,3041,Sandra
90482138790.wav,195,3015,Joshua
90053510510.wav,373,3012,Mark
94060454773.wav,137,3028,Ashley
91260364960.wav,385,3031,David
96535042687.wav,351,3039,Michael
93592438684.wav,339,3012,David
96690142956.wav,80,3021,Margaret
94441815306.wav,382,3026,Patricia
98058437059.wav,387,3008,Paul
95109267672.wav,21,3046,Kimberly
96712978352.wav,339,3030,Michael
99330558528.wav,32,3029,Elizabeth
96644815480.wav,240,3041,Michael
95096009753.wav,86,3026,Joseph
92634423955.wav,210,3011,Andrew
96182473940.wav,145,3010,Kevin
95148549751.wav,202,3029,Emily
93848846384.wav,14,3035,Sarah
97975348681.wav,167,3001,Karen
94463837216.wav,123,3039,Brian
90512609220.wav,233,3033,Robert
94944635531.wav,210,3050,Matthew
96864658873.wav,231,3048,Susan
97546031051.wav,93,3039,Donald
96866493463.wav,100,3007,Robert
94116831572.wav,369,3027,Michelle
93065857629.wav,90,3022,Donna
94083756889.wav,58,3014,Brian
95306002511.wav,45,3044,Kimberly
99502012690.wav,389,3036,Andrew
91491538868.wav,343,3043,Charles
99861839296.wav,245,3038,Kevin
97845465261.wav,233,3044,David
99073836341.wav,103,3017,Donald
92148504468.wav,251,3029,Amanda
96772171127.wav,5,3000,Thomas
95577205863.wav,341,3001,Joshua
97614376744.wav,212,3027,Mark
94086468245.wav,143,3002,Dorothy
96099424702.wav,25,3045,Kenneth
94739977279.wav,337,3029,Melissa
91676809295.wav,241,3034,Melissa
94503974560.wav,83,3042,Amanda
97803301160.wav,264,3047,Sandra
97466850104.wav,90,3009,Lisa
94345585003.wav,34,3032,Joseph
96248230851.wav,257,3005,Donald
96148547169.wav,380,3041,Joshua
96942732801.wav,31,3010,George
90614466245.wav,202,3021,George
96036662773.wav,43,3001,Christopher
97706689059.wav,187,3045,Paul
